Entity,Code,Year,"Age-standardized deaths from prostate cancer in males in those aged all ages per 100,000 people"
Spain,ESP,1957,10.106244
Spain,ESP,1958,9.82261
Spain,ESP,1959,9.956922
Spain,ESP,1960,12.3349695
Spain,ESP,1961,13.238791
Spain,ESP,1962,13.941997
Spain,ESP,1963,14.209216
Spain,ESP,1964,14.049202
Spain,ESP,1965,12.804439
Spain,ESP,1966,14.605901
Spain,ESP,1967,14.333012
Spain,ESP,1968,15.315437
Spain,ESP,1969,13.173732
Spain,ESP,1970,16.265764
Spain,ESP,1971,16.181353
Spain,ESP,1972,15.654508
Spain,ESP,1973,15.004251
Spain,ESP,1974,15.266358
Spain,ESP,1975,16.284056
Spain,ESP,1976,16.656147
Spain,ESP,1977,16.297016
Spain,ESP,1978,16.80311
Spain,ESP,1979,16.37177
Spain,ESP,1980,16.441898
Spain,ESP,1981,16.632036
Spain,ESP,1982,15.675806
Spain,ESP,1983,16.04366
Spain,ESP,1984,16.24995
Spain,ESP,1985,16.6298
Spain,ESP,1986,16.82439
Spain,ESP,1987,16.964827
Spain,ESP,1988,16.839907
Spain,ESP,1989,16.75594
Spain,ESP,1990,17.116266
Spain,ESP,1991,17.139366
Spain,ESP,1992,17.227499
Spain,ESP,1993,17.867235
Spain,ESP,1994,18.146578
Spain,ESP,1995,18.226559
Spain,ESP,1996,18.47113
Spain,ESP,1997,18.035793
Spain,ESP,1998,18.543705
Spain,ESP,1999,17.4956
Spain,ESP,2000,16.133623
Spain,ESP,2001,16.331932
Spain,ESP,2002,15.879755
Spain,ESP,2003,15.18206
Spain,ESP,2004,14.907676
Spain,ESP,2005,13.993885
Spain,ESP,2006,13.215349
Spain,ESP,2007,13.217307
Spain,ESP,2008,12.526626
Spain,ESP,2009,12.299295
Spain,ESP,2010,12.667043
Spain,ESP,2011,12.652863
Spain,ESP,2012,12.185534
Spain,ESP,2013,11.29645
Spain,ESP,2014,11.154892
Spain,ESP,2015,10.662358
Spain,ESP,2016,10.388696
Spain,ESP,2017,10.457093
Spain,ESP,2018,10.098672
Spain,ESP,2019,9.730847
Spain,ESP,2020,9.780451
Spain,ESP,2021,9.5950985
Spain,ESP,2022,9.694198
Spain,ESP,2023,9.474362
Sri Lanka,LKA,1955,0.71065855
Sri Lanka,LKA,1956,0.49657318
Sri Lanka,LKA,1957,0.6264156
Sri Lanka,LKA,1958,0.85344636
Sri Lanka,LKA,1959,0.62246853
Sri Lanka,LKA,1960,0.6649114
Sri Lanka,LKA,1961,1.0832748
Sri Lanka,LKA,1962,0.4697001
Sri Lanka,LKA,1963,0.5282952
Sri Lanka,LKA,1964,0.77686095
Sri Lanka,LKA,1965,0.848137
Sri Lanka,LKA,1966,0.8556403
Sri Lanka,LKA,1967,0.58181345
Sri Lanka,LKA,1968,0.5906221
Sri Lanka,LKA,1977,0.6482148
Sri Lanka,LKA,1980,0.42626065
Sri Lanka,LKA,1981,0.23787148
Sri Lanka,LKA,1983,0.35829413
Sri Lanka,LKA,1984,0.36987242
Sri Lanka,LKA,1985,0.40719584
Sri Lanka,LKA,1986,0.4083865
Sri Lanka,LKA,1996,0.6479896
Sri Lanka,LKA,1997,0.46054167
Sri Lanka,LKA,1998,0.4621351
Sri Lanka,LKA,1999,0.7686619
Sri Lanka,LKA,2000,0.73874265
Sri Lanka,LKA,2001,0.7802447
Sri Lanka,LKA,2002,0.5560648
Sri Lanka,LKA,2003,0.4199752
Sri Lanka,LKA,2004,1.052043
Sri Lanka,LKA,2005,0.9338216
Sri Lanka,LKA,2006,1.1018748
Sri Lanka,LKA,2007,1.2666672
Sri Lanka,LKA,2009,1.4755927
Sri Lanka,LKA,2010,1.5696521
Sri Lanka,LKA,2011,2.030473
Sri Lanka,LKA,2012,1.7841011
Sri Lanka,LKA,2013,1.7787817
Sri Lanka,LKA,2014,2.048846
Sri Lanka,LKA,2015,2.317917
Sri Lanka,LKA,2019,2.4105864
Suriname,SUR,1963,10.793492
Suriname,SUR,1964,17.679085
Suriname,SUR,1965,9.955439
Suriname,SUR,1966,6.6818404
Suriname,SUR,1971,12.026371
Suriname,SUR,1975,15.996309
Suriname,SUR,1976,10.121333
Suriname,SUR,1977,11.950409
Suriname,SUR,1978,12.59782
Suriname,SUR,1979,8.709772
Suriname,SUR,1980,12.0203495
Suriname,SUR,1981,11.131623
Suriname,SUR,1982,19.911625
Suriname,SUR,1984,14.518909
Suriname,SUR,1985,18.189566
Suriname,SUR,1986,13.397809
Suriname,SUR,1987,13.869097
Suriname,SUR,1988,14.801215
Suriname,SUR,1989,10.844415
Suriname,SUR,1990,10.548367
Suriname,SUR,1991,13.352961
Suriname,SUR,1992,11.477092
Suriname,SUR,1995,3.0688484
Suriname,SUR,1996,8.244087
Suriname,SUR,1997,7.1188955
Suriname,SUR,1998,11.488847
Suriname,SUR,1999,10.197563
Suriname,SUR,2000,12.4123
Suriname,SUR,2001,21.008728
Suriname,SUR,2002,29.979036
Suriname,SUR,2003,19.889196
Suriname,SUR,2004,21.362354
Suriname,SUR,2005,23.456882
Suriname,SUR,2006,32.37174
Suriname,SUR,2007,18.73037
Suriname,SUR,2008,23.471348
Suriname,SUR,2009,17.5211
Suriname,SUR,2010,20.178793
Suriname,SUR,2011,29.728758
Suriname,SUR,2012,15.972467
Suriname,SUR,2013,29.062296
Suriname,SUR,2014,25.50356
Sweden,SWE,1951,13.421853
Sweden,SWE,1952,15.24928
Sweden,SWE,1953,15.603508
Sweden,SWE,1954,14.814503
Sweden,SWE,1955,16.386726
Sweden,SWE,1956,17.756456
Sweden,SWE,1957,18.81697
Sweden,SWE,1958,20.404873
Sweden,SWE,1959,21.143421
Sweden,SWE,1960,21.314995
Sweden,SWE,1961,21.946022
Sweden,SWE,1962,23.335608
Sweden,SWE,1963,24.551407
Sweden,SWE,1964,23.673285
Sweden,SWE,1965,22.076183
Sweden,SWE,1966,21.832434
Sweden,SWE,1967,22.301762
Sweden,SWE,1968,22.415785
Sweden,SWE,1969,24.3897
Sweden,SWE,1970,22.794275
Sweden,SWE,1971,24.835564
Sweden,SWE,1972,28.637924
Sweden,SWE,1973,26.476133
Sweden,SWE,1974,28.335045
Sweden,SWE,1975,29.15531
Sweden,SWE,1976,28.680758
Sweden,SWE,1977,28.036537
Sweden,SWE,1978,27.785778
Sweden,SWE,1979,26.751547
Sweden,SWE,1980,26.341778
Sweden,SWE,1981,22.94486
Sweden,SWE,1982,22.91709
Sweden,SWE,1983,22.996359
Sweden,SWE,1984,23.407444
Sweden,SWE,1985,24.56516
Sweden,SWE,1986,25.792303
Sweden,SWE,1987,24.386114
Sweden,SWE,1988,26.073952
Sweden,SWE,1989,25.854736
Sweden,SWE,1990,26.858404
Sweden,SWE,1991,27.373615
Sweden,SWE,1992,26.66077
Sweden,SWE,1993,27.58827
Sweden,SWE,1994,26.303905
Sweden,SWE,1995,27.579397
Sweden,SWE,1996,27.711132
Sweden,SWE,1997,28.754694
Sweden,SWE,1998,28.556683
Sweden,SWE,1999,28.430225
Sweden,SWE,2000,28.270987
Sweden,SWE,2001,27.418173
Sweden,SWE,2002,25.816708
Sweden,SWE,2003,28.700459
Sweden,SWE,2004,27.471346
Sweden,SWE,2005,26.203707
Sweden,SWE,2006,25.558632
Sweden,SWE,2007,25.19704
Sweden,SWE,2008,24.691608
Sweden,SWE,2009,23.80307
Sweden,SWE,2010,22.991457
Sweden,SWE,2011,22.51102
Sweden,SWE,2012,21.969694
Sweden,SWE,2013,21.151098
Sweden,SWE,2014,21.26722
Sweden,SWE,2015,20.600235
Sweden,SWE,2016,19.709602
Sweden,SWE,2017,19.136173
Sweden,SWE,2018,18.440655
Sweden,SWE,2019,17.215008
Sweden,SWE,2020,16.995487
Sweden,SWE,2021,15.377267
Sweden,SWE,2022,15.244056
Sweden,SWE,2023,15.252796
Switzerland,CHE,1951,18.457806
Switzerland,CHE,1952,18.01715
Switzerland,CHE,1953,17.370146
Switzerland,CHE,1954,17.962008
Switzerland,CHE,1955,18.32397
Switzerland,CHE,1956,19.864244
Switzerland,CHE,1957,18.68734
Switzerland,CHE,1958,20.12644
Switzerland,CHE,1959,19.079567
Switzerland,CHE,1960,19.947332
Switzerland,CHE,1961,19.42125
Switzerland,CHE,1962,21.346157
Switzerland,CHE,1963,21.124424
Switzerland,CHE,1964,20.488043
Switzerland,CHE,1965,21.51132
Switzerland,CHE,1966,20.185236
Switzerland,CHE,1967,21.482246
Switzerland,CHE,1968,22.730137
Switzerland,CHE,1969,22.967129
Switzerland,CHE,1970,24.032845
Switzerland,CHE,1971,24.532406
Switzerland,CHE,1972,23.75906
Switzerland,CHE,1973,26.920254
Switzerland,CHE,1974,25.725765
Switzerland,CHE,1975,24.37841
Switzerland,CHE,1976,25.271639
Switzerland,CHE,1977,23.630373
Switzerland,CHE,1978,25.083479
Switzerland,CHE,1979,22.690617
Switzerland,CHE,1980,24.134604
Switzerland,CHE,1981,29.251764
Switzerland,CHE,1982,28.171602
Switzerland,CHE,1983,26.79106
Switzerland,CHE,1984,27.530653
Switzerland,CHE,1985,30.420082
Switzerland,CHE,1986,28.487043
Switzerland,CHE,1987,27.810923
Switzerland,CHE,1988,29.264671
Switzerland,CHE,1989,28.987171
Switzerland,CHE,1990,30.383013
Switzerland,CHE,1991,29.125666
Switzerland,CHE,1992,29.06352
Switzerland,CHE,1993,29.410053
Switzerland,CHE,1994,29.576778
Switzerland,CHE,1995,24.801535
Switzerland,CHE,1996,24.170546
Switzerland,CHE,1997,23.444355
Switzerland,CHE,1998,22.886934
Switzerland,CHE,1999,24.146057
Switzerland,CHE,2000,22.714754
Switzerland,CHE,2001,22.408298
Switzerland,CHE,2002,20.528051
Switzerland,CHE,2003,21.145212
Switzerland,CHE,2004,20.512386
Switzerland,CHE,2005,19.20622
Switzerland,CHE,2006,19.017517
Switzerland,CHE,2007,18.049234
Switzerland,CHE,2008,18.2113
Switzerland,CHE,2009,17.197401
Switzerland,CHE,2010,18.40701
Switzerland,CHE,2011,17.490705
Switzerland,CHE,2012,15.908833
Switzerland,CHE,2013,16.384827
Switzerland,CHE,2014,15.270739
Switzerland,CHE,2015,15.345305
Switzerland,CHE,2016,13.82846
Switzerland,CHE,2017,14.939022
Switzerland,CHE,2018,14.235567
Switzerland,CHE,2019,13.750987
Switzerland,CHE,2020,12.500507
Switzerland,CHE,2021,11.450127
Switzerland,CHE,2022,11.794347
Switzerland,CHE,2023,12.013907
Syria,SYR,1998,1.9177065
Syria,SYR,1999,2.531651
Syria,SYR,2000,7.319784
Syria,SYR,2001,2.0057151
Syria,SYR,2002,2.4105866
Syria,SYR,2003,2.6230762
Syria,SYR,2004,3.5685768
Syria,SYR,2005,2.8342116
Syria,SYR,2006,2.414523
Syria,SYR,2007,3.4860246
Syria,SYR,2008,3.305498
Syria,SYR,2009,3.3346407
Syria,SYR,2010,3.7715056
Tajikistan,TJK,1981,3.2395985
Tajikistan,TJK,1982,2.879639
Tajikistan,TJK,1985,2.4371834
Tajikistan,TJK,1986,1.8205268
Tajikistan,TJK,1987,1.4954058
Tajikistan,TJK,1988,3.5627608
Tajikistan,TJK,1989,3.8257785
Tajikistan,TJK,1990,3.187826
Tajikistan,TJK,1991,4.3011546
Tajikistan,TJK,1992,2.9675052
Tajikistan,TJK,1993,2.9760573
Tajikistan,TJK,1994,1.8646002
Tajikistan,TJK,1995,1.5596169
Tajikistan,TJK,1996,1.4343816
Tajikistan,TJK,1997,1.3819331
Tajikistan,TJK,1998,1.7964375
Tajikistan,TJK,1999,2.225563
Tajikistan,TJK,2000,2.361256
Tajikistan,TJK,2001,2.9497147
Tajikistan,TJK,2002,1.8246465
Tajikistan,TJK,2003,1.9276303
Tajikistan,TJK,2004,2.2021801
Tajikistan,TJK,2005,1.5917073
Tajikistan,TJK,2016,1.6201359
Tajikistan,TJK,2017,2.2505672
Tajikistan,TJK,2018,2.533071
Tajikistan,TJK,2019,1.6909634
Tajikistan,TJK,2020,2.1436954
Tajikistan,TJK,2021,2.263354
Tajikistan,TJK,2022,1.6571373
Thailand,THA,1969,0.16112325
Thailand,THA,1970,0.17711934
Thailand,THA,1971,0.09143442
Thailand,THA,1972,0.22070138
Thailand,THA,1973,0.11745113
Thailand,THA,1974,0.18848662
Thailand,THA,1975,0.30572328
Thailand,THA,1976,0.14712498
Thailand,THA,1977,0.10078082
Thailand,THA,1978,0.14729153
Thailand,THA,1979,0.11267137
Thailand,THA,1980,0.15810929
Thailand,THA,1981,0.3652076
Thailand,THA,1982,0.27049658
Thailand,THA,1983,0.15254924
Thailand,THA,1984,0.18857813
Thailand,THA,1985,0.15622176
Thailand,THA,1986,0.23172544
Thailand,THA,1987,0.24360836
Thailand,THA,1990,0.28623566
Thailand,THA,1991,0.3162803
Thailand,THA,1992,0.42179567
Thailand,THA,1994,0.38717493
Thailand,THA,1995,0.40752435
Thailand,THA,1996,0.49695
Thailand,THA,1997,0.2961836
Thailand,THA,1998,0.38604036
Thailand,THA,1999,0.60487336
Thailand,THA,2000,0.9728203
Thailand,THA,2002,1.3097217
Thailand,THA,2003,1.8471568
Thailand,THA,2004,1.4732941
Thailand,THA,2005,1.6889464
Thailand,THA,2006,1.9149078
Thailand,THA,2007,2.2314193
Thailand,THA,2008,2.2121491
Thailand,THA,2009,2.6492314
Thailand,THA,2010,2.8496165
Thailand,THA,2011,2.965161
Thailand,THA,2012,3.0669498
Thailand,THA,2013,3.3874784
Thailand,THA,2014,3.466814
Thailand,THA,2015,3.6983738
Thailand,THA,2016,3.8035085
Thailand,THA,2017,3.579937
Thailand,THA,2018,3.877513
Thailand,THA,2019,3.9797387
Thailand,THA,2021,4.125055
Thailand,THA,2023,4.201577
Trinidad and Tobago,TTO,1951,3.8727963
Trinidad and Tobago,TTO,1952,2.8427222
Trinidad and Tobago,TTO,1953,5.301553
Trinidad and Tobago,TTO,1954,8.3023
Trinidad and Tobago,TTO,1955,8.158466
Trinidad and Tobago,TTO,1956,8.799561
Trinidad and Tobago,TTO,1957,11.975874
Trinidad and Tobago,TTO,1958,6.138535
Trinidad and Tobago,TTO,1960,13.637148
Trinidad and Tobago,TTO,1961,10.16017
Trinidad and Tobago,TTO,1962,6.202729
Trinidad and Tobago,TTO,1963,11.577234
Trinidad and Tobago,TTO,1966,15.307467
Trinidad and Tobago,TTO,1967,22.650688
Trinidad and Tobago,TTO,1968,14.818908
Trinidad and Tobago,TTO,1970,20.573748
Trinidad and Tobago,TTO,1971,17.32443
Trinidad and Tobago,TTO,1972,19.409485
Trinidad and Tobago,TTO,1973,15.013366
Trinidad and Tobago,TTO,1974,18.764946
Trinidad and Tobago,TTO,1975,32.14884
Trinidad and Tobago,TTO,1976,16.286846
Trinidad and Tobago,TTO,1977,23.077116
Trinidad and Tobago,TTO,1978,16.795439
Trinidad and Tobago,TTO,1979,23.42767
Trinidad and Tobago,TTO,1980,24.218304
Trinidad and Tobago,TTO,1981,31.905098
Trinidad and Tobago,TTO,1982,26.825485
Trinidad and Tobago,TTO,1983,28.75153
Trinidad and Tobago,TTO,1984,34.10884
Trinidad and Tobago,TTO,1985,28.014238
Trinidad and Tobago,TTO,1986,33.895153
Trinidad and Tobago,TTO,1987,38.503334
Trinidad and Tobago,TTO,1988,33.924263
Trinidad and Tobago,TTO,1989,48.78132
Trinidad and Tobago,TTO,1990,42.371445
Trinidad and Tobago,TTO,1991,42.67082
Trinidad and Tobago,TTO,1992,35.516552
Trinidad and Tobago,TTO,1993,34.248577
Trinidad and Tobago,TTO,1994,45.75729
Trinidad and Tobago,TTO,1995,64.14708
Trinidad and Tobago,TTO,1996,58.92808
Trinidad and Tobago,TTO,1997,60.65963
Trinidad and Tobago,TTO,1998,50.736977
Trinidad and Tobago,TTO,1999,60.000275
Trinidad and Tobago,TTO,2000,51.005356
Trinidad and Tobago,TTO,2001,53.090477
Trinidad and Tobago,TTO,2002,63.849045
Trinidad and Tobago,TTO,2003,58.20427
Trinidad and Tobago,TTO,2004,51.346222
Trinidad and Tobago,TTO,2005,57.050602
Trinidad and Tobago,TTO,2006,48.914246
Trinidad and Tobago,TTO,2007,60.710808
Trinidad and Tobago,TTO,2008,49.562595
Trinidad and Tobago,TTO,2009,47.977962
Trinidad and Tobago,TTO,2010,48.17416
Trinidad and Tobago,TTO,2011,45.11229
Trinidad and Tobago,TTO,2012,49.274784
Trinidad and Tobago,TTO,2013,46.66236
Trinidad and Tobago,TTO,2014,46.011227
Trinidad and Tobago,TTO,2015,40.74154
Trinidad and Tobago,TTO,2016,41.805515
Trinidad and Tobago,TTO,2017,48.373924
Trinidad and Tobago,TTO,2018,43.52372
Trinidad and Tobago,TTO,2019,45.29367
Trinidad and Tobago,TTO,2020,37.699165
Turkey,TUR,2009,10.7658415
Turkey,TUR,2010,11.346994
Turkey,TUR,2011,11.080665
Turkey,TUR,2012,10.231373
Turkey,TUR,2013,11.880242
Turkey,TUR,2014,11.532515
Turkey,TUR,2015,10.800967
Turkey,TUR,2016,10.631106
Turkey,TUR,2017,10.603162
Turkey,TUR,2018,9.756098
Turkey,TUR,2019,8.710873
Turkey,TUR,2020,9.116389
Turkey,TUR,2021,8.4372835
Turkey,TUR,2022,7.942304
Turkey,TUR,2023,7.753424
Turkmenistan,TKM,1981,2.3861864
Turkmenistan,TKM,1982,1.698928
Turkmenistan,TKM,1985,2.1961007
Turkmenistan,TKM,1986,2.111882
Turkmenistan,TKM,1987,1.3343368
Turkmenistan,TKM,1988,2.3123488
Turkmenistan,TKM,1989,1.7875355
Turkmenistan,TKM,1990,1.7449051
Turkmenistan,TKM,1991,1.3571523
Turkmenistan,TKM,1992,2.5174634
Turkmenistan,TKM,1993,1.7913624
Turkmenistan,TKM,1994,1.5744443
Turkmenistan,TKM,1995,2.027199
Turkmenistan,TKM,1996,0.9558462
Turkmenistan,TKM,1997,1.4079262
Turkmenistan,TKM,1998,1.7926575
Turkmenistan,TKM,1999,1.6424656
Turkmenistan,TKM,2000,1.2540836
Turkmenistan,TKM,2001,1.7323103
Turkmenistan,TKM,2002,1.2227644
Turkmenistan,TKM,2003,2.0791569
Turkmenistan,TKM,2004,1.6803495
Turkmenistan,TKM,2005,1.71695
Turkmenistan,TKM,2006,2.2446606
Turkmenistan,TKM,2007,1.9030211
Turkmenistan,TKM,2008,1.8578936
Turkmenistan,TKM,2009,2.4217455
Turkmenistan,TKM,2010,2.2861888
Turkmenistan,TKM,2011,2.0871158
Turkmenistan,TKM,2012,2.341249
Turkmenistan,TKM,2013,2.395888
Turkmenistan,TKM,2014,2.8760169
Turkmenistan,TKM,2015,2.46384
Ukraine,UKR,1981,5.6596146
Ukraine,UKR,1982,5.9744387
Ukraine,UKR,1985,6.688544
Ukraine,UKR,1986,6.751839
Ukraine,UKR,1987,7.145427
Ukraine,UKR,1988,7.697223
Ukraine,UKR,1989,7.721133
Ukraine,UKR,1990,8.042975
Ukraine,UKR,1991,8.352094
Ukraine,UKR,1992,8.152424
Ukraine,UKR,1993,8.066862
Ukraine,UKR,1994,8.77897
Ukraine,UKR,1995,8.341274
Ukraine,UKR,1996,8.274491
Ukraine,UKR,1997,8.686596
Ukraine,UKR,1998,8.71796
Ukraine,UKR,1999,9.022667
Ukraine,UKR,2000,9.19507
Ukraine,UKR,2001,8.965139
Ukraine,UKR,2002,9.903419
Ukraine,UKR,2003,9.872328
Ukraine,UKR,2004,10.337377
Ukraine,UKR,2005,10.601357
Ukraine,UKR,2006,10.932493
Ukraine,UKR,2007,11.190312
Ukraine,UKR,2008,11.458819
Ukraine,UKR,2009,11.812849
Ukraine,UKR,2010,11.912842
Ukraine,UKR,2011,12.260059
Ukraine,UKR,2012,13.003135
Ukraine,UKR,2014,13.362286
Ukraine,UKR,2015,12.9832115
Ukraine,UKR,2017,13.119146
Ukraine,UKR,2018,13.424041
Ukraine,UKR,2019,13.990208
United Arab Emirates,ARE,2018,0
United Arab Emirates,ARE,2019,2.3945813
United Arab Emirates,ARE,2020,3.3754914
United Arab Emirates,ARE,2023,4.2780094
United Kingdom,GBR,1950,13.400381
United Kingdom,GBR,1951,13.495556
United Kingdom,GBR,1952,13.054532
United Kingdom,GBR,1953,13.722089
United Kingdom,GBR,1954,14.38373
United Kingdom,GBR,1955,14.25243
United Kingdom,GBR,1956,15.348832
United Kingdom,GBR,1957,14.658942
United Kingdom,GBR,1958,15.189486
United Kingdom,GBR,1959,15.062456
United Kingdom,GBR,1960,15.175338
United Kingdom,GBR,1961,15.12504
United Kingdom,GBR,1962,15.834773
United Kingdom,GBR,1963,15.939173
United Kingdom,GBR,1964,15.230922
United Kingdom,GBR,1965,16.273735
United Kingdom,GBR,1966,15.910634
United Kingdom,GBR,1967,15.388621
United Kingdom,GBR,1968,15.439496
United Kingdom,GBR,1969,15.610599
United Kingdom,GBR,1970,14.876644
United Kingdom,GBR,1971,15.005811
United Kingdom,GBR,1972,15.189026
United Kingdom,GBR,1973,15.404661
United Kingdom,GBR,1974,15.608901
United Kingdom,GBR,1975,15.316084
United Kingdom,GBR,1976,15.676915
United Kingdom,GBR,1977,15.59106
United Kingdom,GBR,1978,15.561962
United Kingdom,GBR,1979,15.867006
United Kingdom,GBR,1980,16.141655
United Kingdom,GBR,1981,15.900331
United Kingdom,GBR,1982,16.030273
United Kingdom,GBR,1983,16.613935
United Kingdom,GBR,1984,18.47977
United Kingdom,GBR,1985,19.034786
United Kingdom,GBR,1986,19.369194
United Kingdom,GBR,1987,19.622406
United Kingdom,GBR,1988,20.177145
United Kingdom,GBR,1989,20.883888
United Kingdom,GBR,1990,21.149933
United Kingdom,GBR,1991,22.12991
United Kingdom,GBR,1992,22.317282
United Kingdom,GBR,1993,21.871267
United Kingdom,GBR,1994,21.886488
United Kingdom,GBR,1995,21.939161
United Kingdom,GBR,1996,21.253193
United Kingdom,GBR,1997,20.419792
United Kingdom,GBR,1998,20.218004
United Kingdom,GBR,1999,20.060009
United Kingdom,GBR,2000,19.176407
United Kingdom,GBR,2001,20.213682
United Kingdom,GBR,2002,19.966755
United Kingdom,GBR,2003,20.01139
United Kingdom,GBR,2004,19.69304
United Kingdom,GBR,2005,18.787485
United Kingdom,GBR,2006,18.378736
United Kingdom,GBR,2007,18.223192
United Kingdom,GBR,2008,17.618347
United Kingdom,GBR,2009,17.577705
United Kingdom,GBR,2010,17.563904
United Kingdom,GBR,2011,17.230618
United Kingdom,GBR,2012,16.928923
United Kingdom,GBR,2013,16.515245
United Kingdom,GBR,2014,16.67696
United Kingdom,GBR,2015,17.025488
United Kingdom,GBR,2016,16.315647
United Kingdom,GBR,2017,16.292423
United Kingdom,GBR,2018,16.135338
United Kingdom,GBR,2019,15.654391
United Kingdom,GBR,2020,15.560068
United Kingdom,GBR,2021,14.036567
United States,USA,1950,17.425165
United States,USA,1951,17.038408
United States,USA,1952,17.614855
United States,USA,1953,17.693272
United States,USA,1954,18.050522
United States,USA,1955,17.875992
United States,USA,1956,18.192244
United States,USA,1957,18.070135
United States,USA,1958,17.436922
United States,USA,1959,17.004063
United States,USA,1960,17.198189
United States,USA,1961,17.346048
United States,USA,1962,17.273111
United States,USA,1963,17.306858
United States,USA,1964,17.063707
United States,USA,1965,17.205599
United States,USA,1966,16.966274
United States,USA,1967,17.126219
United States,USA,1968,17.355618
United States,USA,1969,17.080532
United States,USA,1970,17.220333
United States,USA,1971,17.660982
United States,USA,1972,17.866903
United States,USA,1973,18.216192
United States,USA,1974,18.208145
United States,USA,1975,17.900278
United States,USA,1976,18.371027
United States,USA,1977,18.403206
United States,USA,1978,18.805403
United States,USA,1979,18.85955
United States,USA,1980,19.003643
United States,USA,1981,19.01439
United States,USA,1982,19.088278
United States,USA,1983,19.627342
United States,USA,1984,19.368145
United States,USA,1985,19.34205
United States,USA,1986,19.878517
United States,USA,1987,19.89753
United States,USA,1988,20.279776
United States,USA,1989,20.879362
United States,USA,1990,22.204845
United States,USA,1991,22.30454
United States,USA,1992,22.217266
United States,USA,1993,22.102577
United States,USA,1994,21.632782
United States,USA,1995,20.876106
United States,USA,1996,20.107306
United States,USA,1997,18.936749
United States,USA,1998,17.962797
United States,USA,1999,17.276218
United States,USA,2000,16.787296
United States,USA,2001,16.094566
United States,USA,2002,15.463119
United States,USA,2003,14.717034
United States,USA,2004,14.084136
United States,USA,2005,13.668486
United States,USA,2006,13.128442
United States,USA,2007,13.274783
United States,USA,2008,12.672995
United States,USA,2009,12.19177
United States,USA,2010,12.147264
United States,USA,2011,11.471303
United States,USA,2012,10.874489
United States,USA,2013,10.717832
United States,USA,2014,10.715246
United States,USA,2015,10.629164
United States,USA,2016,10.816965
United States,USA,2017,10.551251
United States,USA,2018,10.602449
United States,USA,2019,10.37216
United States,USA,2020,10.443197
United States,USA,2021,10.062516
United States,USA,2022,10.020373
Uruguay,URY,1955,16.154696
Uruguay,URY,1956,20.271013
Uruguay,URY,1957,19.665009
Uruguay,URY,1958,16.736189
Uruguay,URY,1959,19.734467
Uruguay,URY,1960,17.205202
Uruguay,URY,1963,21.349295
Uruguay,URY,1964,18.40804
Uruguay,URY,1965,21.613626
Uruguay,URY,1966,20.729267
Uruguay,URY,1967,25.309402
Uruguay,URY,1968,21.503288
Uruguay,URY,1969,23.170103
Uruguay,URY,1970,23.84789
Uruguay,URY,1971,21.38853
Uruguay,URY,1972,24.115433
Uruguay,URY,1973,21.614399
Uruguay,URY,1974,24.50496
Uruguay,URY,1975,19.311626
Uruguay,URY,1976,22.440382
Uruguay,URY,1977,19.735516
Uruguay,URY,1978,23.30002
Uruguay,URY,1980,21.27539
Uruguay,URY,1981,20.912235
Uruguay,URY,1982,21.080246
Uruguay,URY,1983,20.635555
Uruguay,URY,1984,22.695517
Uruguay,URY,1985,23.145512
Uruguay,URY,1986,23.602911
Uruguay,URY,1987,25.167297
Uruguay,URY,1988,25.573517
Uruguay,URY,1989,24.476562
Uruguay,URY,1990,26.99371
Uruguay,URY,1993,24.939877
Uruguay,URY,1994,27.242607
Uruguay,URY,1995,27.347885
Uruguay,URY,1996,28.485476
Uruguay,URY,1997,24.692766
Uruguay,URY,1998,26.989035
Uruguay,URY,1999,25.612087
Uruguay,URY,2000,26.659836
Uruguay,URY,2001,27.453577
Uruguay,URY,2002,24.354362
Uruguay,URY,2003,29.134623
Uruguay,URY,2004,29.73049
Uruguay,URY,2005,27.24094
Uruguay,URY,2006,25.78946
Uruguay,URY,2007,26.022938
Uruguay,URY,2008,26.04272
Uruguay,URY,2009,26.89279
Uruguay,URY,2010,26.124443
Uruguay,URY,2012,23.458906
Uruguay,URY,2013,22.07028
Uruguay,URY,2014,22.62424
Uruguay,URY,2015,22.089869
Uruguay,URY,2016,22.651485
Uruguay,URY,2017,20.882317
Uruguay,URY,2018,20.387234
Uruguay,URY,2019,21.3657
Uruguay,URY,2020,21.415186
Uruguay,URY,2021,19.569942
Uruguay,URY,2022,18.156816
Uzbekistan,UZB,1981,2.9670665
Uzbekistan,UZB,1982,2.8634727
Uzbekistan,UZB,1985,2.7084055
Uzbekistan,UZB,1986,2.385957
Uzbekistan,UZB,1987,2.4763324
Uzbekistan,UZB,1988,1.8969316
Uzbekistan,UZB,1989,1.7907393
Uzbekistan,UZB,1990,3.0358427
Uzbekistan,UZB,1991,2.4147215
Uzbekistan,UZB,1992,2.0765688
Uzbekistan,UZB,1993,1.2238604
Uzbekistan,UZB,1994,1.4884745
Uzbekistan,UZB,1995,1.8183199
Uzbekistan,UZB,1996,1.4511638
Uzbekistan,UZB,1997,1.847769
Uzbekistan,UZB,1998,1.6992961
Uzbekistan,UZB,1999,1.7759066
Uzbekistan,UZB,2000,2.4105499
Uzbekistan,UZB,2001,1.8686848
Uzbekistan,UZB,2002,2.4657264
Uzbekistan,UZB,2003,1.7170354
Uzbekistan,UZB,2004,1.5195591
Uzbekistan,UZB,2005,1.4177452
