Entity,Code,Year,"Age-standardized deaths from breast cancer in females in those aged all ages per 100,000 people"
Slovenia,SVN,2016,15.493709
Slovenia,SVN,2017,17.110561
Slovenia,SVN,2018,18.276793
Slovenia,SVN,2019,15.865379
Slovenia,SVN,2020,17.72844
Slovenia,SVN,2021,15.025206
Slovenia,SVN,2022,15.237454
Slovenia,SVN,2023,15.844503
South Africa,ZAF,1996,13.1476965
South Africa,ZAF,1997,11.725351
South Africa,ZAF,1998,12.35233
South Africa,ZAF,1999,13.05494
South Africa,ZAF,2000,13.253837
South Africa,ZAF,2001,14.204283
South Africa,ZAF,2002,13.273492
South Africa,ZAF,2003,13.313487
South Africa,ZAF,2004,15.109184
South Africa,ZAF,2005,15.338778
South Africa,ZAF,2006,14.298963
South Africa,ZAF,2007,15.489495
South Africa,ZAF,2008,14.49261
South Africa,ZAF,2009,14.587257
South Africa,ZAF,2010,15.456253
South Africa,ZAF,2011,15.382218
South Africa,ZAF,2012,15.073205
South Africa,ZAF,2013,14.696717
South Africa,ZAF,2014,14.708108
South Africa,ZAF,2015,15.189689
South Africa,ZAF,2016,16.269077
South Africa,ZAF,2017,15.491288
South Africa,ZAF,2018,15.755452
South Africa,ZAF,2019,15.719822
South Africa,ZAF,2020,14.979141
South Korea,KOR,1985,2.5150058
South Korea,KOR,1986,2.927623
South Korea,KOR,1987,2.665859
South Korea,KOR,1988,2.78955
South Korea,KOR,1989,3.084195
South Korea,KOR,1990,3.0796216
South Korea,KOR,1991,3.2441356
South Korea,KOR,1992,3.733872
South Korea,KOR,1993,4.1209035
South Korea,KOR,1994,3.9750073
South Korea,KOR,1995,4.211833
South Korea,KOR,1996,4.441368
South Korea,KOR,1997,4.255145
South Korea,KOR,1998,4.2120867
South Korea,KOR,1999,4.66045
South Korea,KOR,2000,4.602095
South Korea,KOR,2001,4.65189
South Korea,KOR,2002,5.0574174
South Korea,KOR,2003,5.1637874
South Korea,KOR,2004,5.2450523
South Korea,KOR,2005,5.4341264
South Korea,KOR,2006,5.326837
South Korea,KOR,2007,5.425159
South Korea,KOR,2008,5.352665
South Korea,KOR,2009,5.680685
South Korea,KOR,2010,5.4443574
South Korea,KOR,2011,5.679674
South Korea,KOR,2012,5.5172234
South Korea,KOR,2013,6.0582566
South Korea,KOR,2014,5.9285417
South Korea,KOR,2015,5.9663353
South Korea,KOR,2016,6.0597243
South Korea,KOR,2017,6.081907
South Korea,KOR,2018,5.779437
South Korea,KOR,2019,6.054843
South Korea,KOR,2020,6.1794844
South Korea,KOR,2021,5.999454
South Korea,KOR,2022,6.132965
Spain,ESP,1951,6.078052
Spain,ESP,1952,6.3702426
Spain,ESP,1953,6.0307236
Spain,ESP,1954,6.745914
Spain,ESP,1955,7.0766788
Spain,ESP,1956,6.854174
Spain,ESP,1957,7.248112
Spain,ESP,1958,7.190736
Spain,ESP,1959,7.5648293
Spain,ESP,1960,9.334986
Spain,ESP,1961,9.608573
Spain,ESP,1962,10.395494
Spain,ESP,1963,10.409182
Spain,ESP,1964,10.613433
Spain,ESP,1965,10.381556
Spain,ESP,1966,10.181015
Spain,ESP,1967,11.013511
Spain,ESP,1968,10.940508
Spain,ESP,1969,11.219873
Spain,ESP,1970,11.309486
Spain,ESP,1971,12.305187
Spain,ESP,1972,12.616877
Spain,ESP,1973,12.740554
Spain,ESP,1974,13.116532
Spain,ESP,1975,14.028086
Spain,ESP,1976,14.805234
Spain,ESP,1977,14.710939
Spain,ESP,1978,14.848895
Spain,ESP,1979,14.693029
Spain,ESP,1980,15.304588
Spain,ESP,1981,15.058995
Spain,ESP,1982,15.907574
Spain,ESP,1983,15.886166
Spain,ESP,1984,16.691486
Spain,ESP,1985,16.64472
Spain,ESP,1986,17.388063
Spain,ESP,1987,18.362226
Spain,ESP,1988,18.797234
Spain,ESP,1989,19.161766
Spain,ESP,1990,19.140837
Spain,ESP,1991,19.288694
Spain,ESP,1992,19.241177
Spain,ESP,1993,19.900372
Spain,ESP,1994,19.393044
Spain,ESP,1995,19.4692
Spain,ESP,1996,17.908884
Spain,ESP,1997,17.754732
Spain,ESP,1998,17.481634
Spain,ESP,1999,16.696323
Spain,ESP,2000,16.091448
Spain,ESP,2001,16.525478
Spain,ESP,2002,15.714215
Spain,ESP,2003,15.551886
Spain,ESP,2004,14.9620695
Spain,ESP,2005,14.453685
Spain,ESP,2006,14.587107
Spain,ESP,2007,14.363493
Spain,ESP,2008,14.18355
Spain,ESP,2009,13.756495
Spain,ESP,2010,13.764908
Spain,ESP,2011,13.747845
Spain,ESP,2012,13.113296
Spain,ESP,2013,13.433053
Spain,ESP,2014,12.429913
Spain,ESP,2015,12.2877655
Spain,ESP,2016,12.477257
Spain,ESP,2017,12.318758
Spain,ESP,2018,12.310589
Spain,ESP,2019,11.72434
Spain,ESP,2020,11.855931
Spain,ESP,2021,11.509825
Spain,ESP,2022,11.418159
Spain,ESP,2023,10.71807
Sri Lanka,LKA,1955,2.731109
Sri Lanka,LKA,1956,2.484939
Sri Lanka,LKA,1957,2.653522
Sri Lanka,LKA,1958,2.7913983
Sri Lanka,LKA,1959,2.5207262
Sri Lanka,LKA,1960,2.3023057
Sri Lanka,LKA,1961,2.6660728
Sri Lanka,LKA,1962,2.554751
Sri Lanka,LKA,1963,3.261682
Sri Lanka,LKA,1964,3.1471584
Sri Lanka,LKA,1965,3.0669968
Sri Lanka,LKA,1966,4.3299103
Sri Lanka,LKA,1967,3.091594
Sri Lanka,LKA,1968,4.299623
Sri Lanka,LKA,1977,2.8458574
Sri Lanka,LKA,1980,2.6203978
Sri Lanka,LKA,1981,2.5587401
Sri Lanka,LKA,1983,2.2568176
Sri Lanka,LKA,1984,2.2105196
Sri Lanka,LKA,1985,2.5920413
Sri Lanka,LKA,1986,2.4497201
Sri Lanka,LKA,1996,2.6409533
Sri Lanka,LKA,1997,3.047939
Sri Lanka,LKA,1998,3.2565932
Sri Lanka,LKA,1999,3.5015936
Sri Lanka,LKA,2000,3.7794886
Sri Lanka,LKA,2001,3.511851
Sri Lanka,LKA,2002,3.2775526
Sri Lanka,LKA,2003,3.3311913
Sri Lanka,LKA,2004,4.166759
Sri Lanka,LKA,2005,4.008561
Sri Lanka,LKA,2006,4.695458
Sri Lanka,LKA,2007,4.353597
Sri Lanka,LKA,2009,5.764876
Sri Lanka,LKA,2010,5.9251747
Sri Lanka,LKA,2011,5.186558
Sri Lanka,LKA,2012,5.248089
Sri Lanka,LKA,2013,5.665483
Sri Lanka,LKA,2014,5.256045
Sri Lanka,LKA,2015,5.062065
Sri Lanka,LKA,2019,6.1507816
Suriname,SUR,1963,4.589308
Suriname,SUR,1964,10.422482
Suriname,SUR,1965,7.7855315
Suriname,SUR,1966,10.1011095
Suriname,SUR,1971,9.843267
Suriname,SUR,1975,13.6787615
Suriname,SUR,1976,9.929461
Suriname,SUR,1977,12.378274
Suriname,SUR,1978,10.70917
Suriname,SUR,1979,14.893526
Suriname,SUR,1980,8.153147
Suriname,SUR,1981,7.7254114
Suriname,SUR,1982,9.678201
Suriname,SUR,1984,12.712449
Suriname,SUR,1985,7.6146994
Suriname,SUR,1986,7.815282
Suriname,SUR,1987,8.110184
Suriname,SUR,1988,7.987037
Suriname,SUR,1989,5.1170096
Suriname,SUR,1990,12.233122
Suriname,SUR,1991,10.026071
Suriname,SUR,1992,11.13061
Suriname,SUR,1995,6.0707126
Suriname,SUR,1996,5.2329617
Suriname,SUR,1997,11.714206
Suriname,SUR,1998,8.836985
Suriname,SUR,1999,8.96287
Suriname,SUR,2000,10.209238
Suriname,SUR,2001,13.120968
Suriname,SUR,2002,16.304708
Suriname,SUR,2003,10.33264
Suriname,SUR,2004,11.720974
Suriname,SUR,2005,12.419945
Suriname,SUR,2006,10.196594
Suriname,SUR,2007,11.335475
Suriname,SUR,2008,12.262997
Suriname,SUR,2009,12.716215
Suriname,SUR,2010,7.805374
Suriname,SUR,2011,13.749759
Suriname,SUR,2012,12.194592
Suriname,SUR,2013,12.9922695
Suriname,SUR,2014,13.5091095
Sweden,SWE,1951,17.250013
Sweden,SWE,1952,20.564022
Sweden,SWE,1953,21.236858
Sweden,SWE,1954,21.057919
Sweden,SWE,1955,21.524885
Sweden,SWE,1956,20.267118
Sweden,SWE,1957,21.072693
Sweden,SWE,1958,20.556686
Sweden,SWE,1959,21.012085
Sweden,SWE,1960,22.085003
Sweden,SWE,1961,22.505472
Sweden,SWE,1962,21.553164
Sweden,SWE,1963,21.5335
Sweden,SWE,1964,22.313204
Sweden,SWE,1965,19.789835
Sweden,SWE,1966,20.681171
Sweden,SWE,1967,20.188128
Sweden,SWE,1968,20.661837
Sweden,SWE,1969,21.543959
Sweden,SWE,1970,20.727602
Sweden,SWE,1971,21.595057
Sweden,SWE,1972,23.29726
Sweden,SWE,1973,22.269224
Sweden,SWE,1974,22.897533
Sweden,SWE,1975,22.393229
Sweden,SWE,1976,21.331738
Sweden,SWE,1977,21.510654
Sweden,SWE,1978,20.025625
Sweden,SWE,1979,21.147402
Sweden,SWE,1980,21.565811
Sweden,SWE,1981,20.314405
Sweden,SWE,1982,20.819416
Sweden,SWE,1983,20.587448
Sweden,SWE,1984,20.4382
Sweden,SWE,1985,20.285725
Sweden,SWE,1986,19.588589
Sweden,SWE,1987,19.539736
Sweden,SWE,1988,21.043968
Sweden,SWE,1989,19.763128
Sweden,SWE,1990,19.828663
Sweden,SWE,1991,19.573612
Sweden,SWE,1992,19.908459
Sweden,SWE,1993,19.270893
Sweden,SWE,1994,18.611528
Sweden,SWE,1995,19.34287
Sweden,SWE,1996,18.473486
Sweden,SWE,1997,17.827547
Sweden,SWE,1998,18.979452
Sweden,SWE,1999,17.427237
Sweden,SWE,2000,18.382101
Sweden,SWE,2001,17.179516
Sweden,SWE,2002,16.545418
Sweden,SWE,2003,17.383162
Sweden,SWE,2004,17.522766
Sweden,SWE,2005,17.235622
Sweden,SWE,2006,16.35408
Sweden,SWE,2007,15.4006815
Sweden,SWE,2008,16.11646
Sweden,SWE,2009,14.721918
Sweden,SWE,2010,14.622776
Sweden,SWE,2011,14.689604
Sweden,SWE,2012,14.675725
Sweden,SWE,2013,14.636693
Sweden,SWE,2014,13.58345
Sweden,SWE,2015,13.405451
Sweden,SWE,2016,13.011948
Sweden,SWE,2017,12.939268
Sweden,SWE,2018,12.258583
Sweden,SWE,2019,12.294257
Sweden,SWE,2020,12.216554
Sweden,SWE,2021,11.269156
Sweden,SWE,2022,11.5020685
Sweden,SWE,2023,10.929667
Switzerland,CHE,1951,24.519226
Switzerland,CHE,1952,25.159262
Switzerland,CHE,1953,24.421055
Switzerland,CHE,1954,24.515085
Switzerland,CHE,1955,26.384188
Switzerland,CHE,1956,24.606634
Switzerland,CHE,1957,25.084633
Switzerland,CHE,1958,24.14792
Switzerland,CHE,1959,23.657728
Switzerland,CHE,1960,25.291826
Switzerland,CHE,1961,24.374254
Switzerland,CHE,1962,24.832308
Switzerland,CHE,1963,24.360027
Switzerland,CHE,1964,24.944815
Switzerland,CHE,1965,25.49308
Switzerland,CHE,1966,25.871838
Switzerland,CHE,1967,25.720224
Switzerland,CHE,1968,26.682219
Switzerland,CHE,1969,26.669853
Switzerland,CHE,1970,26.151003
Switzerland,CHE,1971,27.466394
Switzerland,CHE,1972,26.797937
Switzerland,CHE,1973,27.486362
Switzerland,CHE,1974,26.374983
Switzerland,CHE,1975,27.98239
Switzerland,CHE,1976,26.37101
Switzerland,CHE,1977,26.839455
Switzerland,CHE,1978,27.242373
Switzerland,CHE,1979,26.682087
Switzerland,CHE,1980,26.696852
Switzerland,CHE,1981,27.33509
Switzerland,CHE,1982,27.55848
Switzerland,CHE,1983,28.875467
Switzerland,CHE,1984,28.181387
Switzerland,CHE,1985,28.991943
Switzerland,CHE,1986,28.340546
Switzerland,CHE,1987,28.666273
Switzerland,CHE,1988,28.642212
Switzerland,CHE,1989,26.608541
Switzerland,CHE,1990,27.616098
Switzerland,CHE,1991,27.807829
Switzerland,CHE,1992,26.995941
Switzerland,CHE,1993,26.726643
Switzerland,CHE,1994,25.589285
Switzerland,CHE,1995,25.140192
Switzerland,CHE,1996,22.568747
Switzerland,CHE,1997,22.439917
Switzerland,CHE,1998,21.1666
Switzerland,CHE,1999,19.03266
Switzerland,CHE,2000,20.353289
Switzerland,CHE,2001,19.999878
Switzerland,CHE,2002,19.427662
Switzerland,CHE,2003,19.842525
Switzerland,CHE,2004,19.248123
Switzerland,CHE,2005,17.949469
Switzerland,CHE,2006,18.36101
Switzerland,CHE,2007,16.904705
Switzerland,CHE,2008,18.132605
Switzerland,CHE,2009,18.34429
Switzerland,CHE,2010,17.613321
Switzerland,CHE,2011,16.575989
Switzerland,CHE,2012,16.069576
Switzerland,CHE,2013,15.35709
Switzerland,CHE,2014,15.337854
Switzerland,CHE,2015,15.530228
Switzerland,CHE,2016,15.07605
Switzerland,CHE,2017,14.23745
Switzerland,CHE,2018,14.659484
Switzerland,CHE,2019,14.265777
Switzerland,CHE,2020,13.080634
Switzerland,CHE,2021,13.013837
Switzerland,CHE,2022,12.73185
Switzerland,CHE,2023,11.479913
Syria,SYR,1998,3.3141594
Syria,SYR,1999,4.9122467
Syria,SYR,2000,3.7279606
Syria,SYR,2001,3.4584293
Syria,SYR,2002,2.5138094
Syria,SYR,2003,4.7208824
Syria,SYR,2004,3.6720154
Syria,SYR,2005,4.1999907
Syria,SYR,2006,3.756717
Syria,SYR,2007,3.4738026
Syria,SYR,2008,5.656965
Syria,SYR,2009,3.973878
Syria,SYR,2010,3.4708288
Tajikistan,TJK,1981,4.948993
Tajikistan,TJK,1982,5.595652
Tajikistan,TJK,1985,4.9192557
Tajikistan,TJK,1986,7.2668295
Tajikistan,TJK,1987,6.66616
Tajikistan,TJK,1988,6.20925
Tajikistan,TJK,1989,8.56676
Tajikistan,TJK,1990,6.9419036
Tajikistan,TJK,1991,4.953075
Tajikistan,TJK,1992,8.390755
Tajikistan,TJK,1993,5.681924
Tajikistan,TJK,1994,4.8215065
Tajikistan,TJK,1995,4.8135877
Tajikistan,TJK,1996,4.6133585
Tajikistan,TJK,1997,4.491912
Tajikistan,TJK,1998,4.1978564
Tajikistan,TJK,1999,5.48438
Tajikistan,TJK,2000,5.189066
Tajikistan,TJK,2001,5.8112893
Tajikistan,TJK,2002,6.0184484
Tajikistan,TJK,2003,5.8186436
Tajikistan,TJK,2004,4.90936
Tajikistan,TJK,2005,5.973164
Tajikistan,TJK,2016,7.0021386
Tajikistan,TJK,2017,5.9142776
Tajikistan,TJK,2018,5.370501
Tajikistan,TJK,2019,4.706238
Tajikistan,TJK,2020,4.84279
Tajikistan,TJK,2021,4.0019364
Tajikistan,TJK,2022,2.8206475
Thailand,THA,1969,0.8918829
Thailand,THA,1970,0.9290533
Thailand,THA,1971,0.7667968
Thailand,THA,1972,0.719513
Thailand,THA,1973,0.78425086
Thailand,THA,1974,0.9663213
Thailand,THA,1975,1.0517169
Thailand,THA,1976,0.7014377
Thailand,THA,1977,0.8246822
Thailand,THA,1978,1.0058854
Thailand,THA,1979,1.1758316
Thailand,THA,1980,1.352718
Thailand,THA,1981,1.4965643
Thailand,THA,1982,1.2860911
Thailand,THA,1983,1.3112277
Thailand,THA,1984,0.93870854
Thailand,THA,1985,0.8793559
Thailand,THA,1986,0.8206241
Thailand,THA,1987,1.0795059
Thailand,THA,1990,1.064351
Thailand,THA,1991,1.3274996
Thailand,THA,1992,1.3891472
Thailand,THA,1994,1.9955436
Thailand,THA,1995,1.822206
Thailand,THA,1996,1.8779016
Thailand,THA,1997,1.7208642
Thailand,THA,1998,1.7783381
Thailand,THA,1999,2.9416416
Thailand,THA,2000,3.5492516
Thailand,THA,2002,4.7413683
Thailand,THA,2003,5.351945
Thailand,THA,2004,5.242663
Thailand,THA,2005,5.181183
Thailand,THA,2006,5.2928047
Thailand,THA,2007,6.1125975
Thailand,THA,2008,6.4509416
Thailand,THA,2009,6.3368716
Thailand,THA,2010,6.541833
Thailand,THA,2011,6.903846
Thailand,THA,2012,7.1454577
Thailand,THA,2013,7.800202
Thailand,THA,2014,8.100859
Thailand,THA,2015,8.594564
Thailand,THA,2016,9.131884
Thailand,THA,2017,9.099901
Thailand,THA,2018,9.465117
Thailand,THA,2019,9.666433
Thailand,THA,2021,9.701233
Thailand,THA,2023,9.605145
Trinidad and Tobago,TTO,1951,8.521441
Trinidad and Tobago,TTO,1952,15.798088
Trinidad and Tobago,TTO,1953,12.086144
Trinidad and Tobago,TTO,1954,13.647166
Trinidad and Tobago,TTO,1955,16.741795
Trinidad and Tobago,TTO,1956,15.994085
Trinidad and Tobago,TTO,1957,14.004555
Trinidad and Tobago,TTO,1958,15.274214
Trinidad and Tobago,TTO,1960,10.892882
Trinidad and Tobago,TTO,1961,10.345939
Trinidad and Tobago,TTO,1962,13.403351
Trinidad and Tobago,TTO,1963,13.284078
Trinidad and Tobago,TTO,1966,14.605881
Trinidad and Tobago,TTO,1967,22.235489
Trinidad and Tobago,TTO,1968,20.642069
Trinidad and Tobago,TTO,1970,16.835506
Trinidad and Tobago,TTO,1971,18.018747
Trinidad and Tobago,TTO,1972,16.127645
Trinidad and Tobago,TTO,1973,21.16229
Trinidad and Tobago,TTO,1974,16.273039
Trinidad and Tobago,TTO,1975,15.880432
Trinidad and Tobago,TTO,1976,12.074673
Trinidad and Tobago,TTO,1977,14.827029
Trinidad and Tobago,TTO,1978,23.245592
Trinidad and Tobago,TTO,1979,14.912979
Trinidad and Tobago,TTO,1980,22.342106
Trinidad and Tobago,TTO,1981,19.065746
Trinidad and Tobago,TTO,1982,18.088945
Trinidad and Tobago,TTO,1983,19.14746
Trinidad and Tobago,TTO,1984,23.372532
Trinidad and Tobago,TTO,1985,19.658817
Trinidad and Tobago,TTO,1986,22.07386
Trinidad and Tobago,TTO,1987,27.975922
Trinidad and Tobago,TTO,1988,26.730827
Trinidad and Tobago,TTO,1989,22.068537
Trinidad and Tobago,TTO,1990,23.417418
Trinidad and Tobago,TTO,1991,19.501663
Trinidad and Tobago,TTO,1992,19.336943
Trinidad and Tobago,TTO,1993,23.678062
Trinidad and Tobago,TTO,1994,24.457203
Trinidad and Tobago,TTO,1995,25.057577
Trinidad and Tobago,TTO,1996,25.400656
Trinidad and Tobago,TTO,1997,21.97863
Trinidad and Tobago,TTO,1998,23.32355
Trinidad and Tobago,TTO,1999,19.366259
Trinidad and Tobago,TTO,2000,21.645227
Trinidad and Tobago,TTO,2001,18.186495
Trinidad and Tobago,TTO,2002,23.023718
Trinidad and Tobago,TTO,2003,18.593613
Trinidad and Tobago,TTO,2004,25.078419
Trinidad and Tobago,TTO,2005,20.051598
Trinidad and Tobago,TTO,2006,19.861124
Trinidad and Tobago,TTO,2007,23.095842
Trinidad and Tobago,TTO,2008,21.405375
Trinidad and Tobago,TTO,2009,20.539345
Trinidad and Tobago,TTO,2010,22.172932
Trinidad and Tobago,TTO,2011,22.42441
Trinidad and Tobago,TTO,2012,21.294744
Trinidad and Tobago,TTO,2013,20.605032
Trinidad and Tobago,TTO,2014,23.158493
Trinidad and Tobago,TTO,2015,22.733257
Trinidad and Tobago,TTO,2016,24.439371
Trinidad and Tobago,TTO,2017,23.510279
Trinidad and Tobago,TTO,2018,24.785986
Trinidad and Tobago,TTO,2019,26.724451
Trinidad and Tobago,TTO,2020,23.911871
Turkey,TUR,2009,7.443188
Turkey,TUR,2010,7.9763746
Turkey,TUR,2011,8.420531
Turkey,TUR,2012,7.4441924
Turkey,TUR,2013,8.970349
Turkey,TUR,2014,9.174777
Turkey,TUR,2015,9.159692
Turkey,TUR,2016,9.126399
Turkey,TUR,2017,9.066253
Turkey,TUR,2018,9.076191
Turkey,TUR,2019,8.8242655
Turkey,TUR,2020,8.854809
Turkey,TUR,2021,8.392232
Turkey,TUR,2022,8.167038
Turkey,TUR,2023,8.827554
Turkmenistan,TKM,1981,5.892107
Turkmenistan,TKM,1982,7.2160544
Turkmenistan,TKM,1985,7.432861
Turkmenistan,TKM,1986,7.665594
Turkmenistan,TKM,1987,6.851251
Turkmenistan,TKM,1988,7.234082
Turkmenistan,TKM,1989,7.4471097
Turkmenistan,TKM,1990,9.690094
Turkmenistan,TKM,1991,8.728836
Turkmenistan,TKM,1992,9.993659
Turkmenistan,TKM,1993,10.551921
Turkmenistan,TKM,1994,10.594364
Turkmenistan,TKM,1995,8.750418
Turkmenistan,TKM,1996,8.274733
Turkmenistan,TKM,1997,7.7507844
Turkmenistan,TKM,1998,7.026185
Turkmenistan,TKM,2000,7.0405965
Turkmenistan,TKM,2001,7.3191214
Turkmenistan,TKM,2002,7.6172204
Turkmenistan,TKM,2003,7.09175
Turkmenistan,TKM,2004,7.981652
Turkmenistan,TKM,2005,7.6788507
Turkmenistan,TKM,2006,8.512282
Turkmenistan,TKM,2007,9.39713
Turkmenistan,TKM,2008,8.133096
Turkmenistan,TKM,2009,7.8455796
Turkmenistan,TKM,2010,10.4359865
Turkmenistan,TKM,2011,9.886455
Turkmenistan,TKM,2012,10.9724865
Turkmenistan,TKM,2013,11.235139
Turkmenistan,TKM,2014,11.920649
Turkmenistan,TKM,2015,10.316639
Ukraine,UKR,1981,13.12072
Ukraine,UKR,1982,14.003967
Ukraine,UKR,1985,14.7027445
Ukraine,UKR,1986,15.296683
Ukraine,UKR,1987,15.619002
Ukraine,UKR,1988,15.64252
Ukraine,UKR,1989,16.64384
Ukraine,UKR,1990,16.909082
Ukraine,UKR,1991,17.48119
Ukraine,UKR,1992,17.972654
Ukraine,UKR,1993,18.9387
Ukraine,UKR,1994,19.274343
Ukraine,UKR,1995,19.33925
Ukraine,UKR,1996,19.142
Ukraine,UKR,1997,19.001535
Ukraine,UKR,1998,19.37903
Ukraine,UKR,1999,19.729109
Ukraine,UKR,2000,19.7862
Ukraine,UKR,2001,19.159037
Ukraine,UKR,2002,19.691761
Ukraine,UKR,2003,19.477106
Ukraine,UKR,2004,19.171482
Ukraine,UKR,2005,19.409311
Ukraine,UKR,2006,19.314749
Ukraine,UKR,2007,19.086756
Ukraine,UKR,2008,19.208609
Ukraine,UKR,2009,19.504719
Ukraine,UKR,2010,19.064163
Ukraine,UKR,2011,18.40856
Ukraine,UKR,2012,18.797716
Ukraine,UKR,2014,17.768084
Ukraine,UKR,2015,16.75443
Ukraine,UKR,2017,15.761897
Ukraine,UKR,2018,15.885272
Ukraine,UKR,2019,15.562048
United Arab Emirates,ARE,2018,13.068649
United Arab Emirates,ARE,2019,10.899249
United Arab Emirates,ARE,2020,8.84327
United Arab Emirates,ARE,2023,12.023096
United Kingdom,GBR,1950,26.27129
United Kingdom,GBR,1951,25.92621
United Kingdom,GBR,1952,26.342323
United Kingdom,GBR,1953,25.803997
United Kingdom,GBR,1954,26.247883
United Kingdom,GBR,1955,26.145617
United Kingdom,GBR,1956,26.196243
United Kingdom,GBR,1957,26.087374
United Kingdom,GBR,1958,26.65288
United Kingdom,GBR,1959,25.776163
United Kingdom,GBR,1960,26.413685
United Kingdom,GBR,1961,26.728836
United Kingdom,GBR,1962,26.659754
United Kingdom,GBR,1963,26.952559
United Kingdom,GBR,1964,27.819777
United Kingdom,GBR,1965,27.072521
United Kingdom,GBR,1966,27.144543
United Kingdom,GBR,1967,27.78666
United Kingdom,GBR,1968,28.030407
United Kingdom,GBR,1969,28.991537
United Kingdom,GBR,1970,29.169498
United Kingdom,GBR,1971,29.633524
United Kingdom,GBR,1972,29.864641
United Kingdom,GBR,1973,30.479767
United Kingdom,GBR,1974,29.649626
United Kingdom,GBR,1975,30.538103
United Kingdom,GBR,1976,30.579216
United Kingdom,GBR,1977,30.67674
United Kingdom,GBR,1978,31.028753
United Kingdom,GBR,1979,30.979809
United Kingdom,GBR,1980,31.401354
United Kingdom,GBR,1981,31.277935
United Kingdom,GBR,1982,31.28519
United Kingdom,GBR,1983,31.499567
United Kingdom,GBR,1984,32.44603
United Kingdom,GBR,1985,32.391342
United Kingdom,GBR,1986,32.71481
United Kingdom,GBR,1987,32.358826
United Kingdom,GBR,1988,32.213936
United Kingdom,GBR,1989,32.60374
United Kingdom,GBR,1990,31.329803
United Kingdom,GBR,1991,31.031668
United Kingdom,GBR,1992,30.56449
United Kingdom,GBR,1993,29.347244
United Kingdom,GBR,1994,29.001007
United Kingdom,GBR,1995,28.045265
United Kingdom,GBR,1996,26.671448
United Kingdom,GBR,1997,26.009892
United Kingdom,GBR,1998,25.38348
United Kingdom,GBR,1999,24.659678
United Kingdom,GBR,2000,24.13407
United Kingdom,GBR,2001,24.008406
United Kingdom,GBR,2002,23.334854
United Kingdom,GBR,2003,22.768372
United Kingdom,GBR,2004,22.133059
United Kingdom,GBR,2005,21.963814
United Kingdom,GBR,2006,21.48624
United Kingdom,GBR,2007,20.756044
United Kingdom,GBR,2008,20.328882
United Kingdom,GBR,2009,19.656588
United Kingdom,GBR,2010,18.89113
United Kingdom,GBR,2011,19.050028
United Kingdom,GBR,2012,18.603699
United Kingdom,GBR,2013,18.039558
United Kingdom,GBR,2014,17.535826
United Kingdom,GBR,2015,17.37204
United Kingdom,GBR,2016,17.25063
United Kingdom,GBR,2017,16.755701
United Kingdom,GBR,2018,17.263443
United Kingdom,GBR,2019,16.32035
United Kingdom,GBR,2020,16.231462
United Kingdom,GBR,2021,15.148782
United States,USA,1950,24.163662
United States,USA,1951,23.698622
United States,USA,1952,23.937996
United States,USA,1953,24.192179
United States,USA,1954,23.96145
United States,USA,1955,24.539612
United States,USA,1956,24.342123
United States,USA,1957,24.214764
United States,USA,1958,23.722082
United States,USA,1959,23.621632
United States,USA,1960,24.098225
United States,USA,1961,24.010242
United States,USA,1962,23.97186
United States,USA,1963,23.9459
United States,USA,1964,24.31084
United States,USA,1965,24.597065
United States,USA,1966,24.616837
United States,USA,1967,24.780773
United States,USA,1968,25.0698
United States,USA,1969,24.622078
United States,USA,1970,24.904707
United States,USA,1971,24.416378
United States,USA,1972,24.962864
United States,USA,1973,25.093323
United States,USA,1974,24.892372
United States,USA,1975,24.194086
United States,USA,1976,24.390316
United States,USA,1977,24.872845
United States,USA,1978,24.348545
United States,USA,1979,23.918646
United States,USA,1980,24.296307
United States,USA,1981,24.392162
United States,USA,1982,24.533335
United States,USA,1983,24.506405
United States,USA,1984,25.009924
United States,USA,1985,25.061022
United States,USA,1986,24.913395
United States,USA,1987,24.719921
United States,USA,1988,25.023289
United States,USA,1989,24.914457
United States,USA,1990,25.073193
United States,USA,1991,24.654747
United States,USA,1992,23.828594
United States,USA,1993,23.497232
United States,USA,1994,23.176693
United States,USA,1995,22.956425
United States,USA,1996,22.110634
United States,USA,1997,21.207352
United States,USA,1998,20.60406
United States,USA,1999,19.79608
United States,USA,2000,19.627342
United States,USA,2001,19.121601
United States,USA,2002,18.713524
United States,USA,2003,18.488316
United States,USA,2004,17.961866
United States,USA,2005,17.628428
United States,USA,2006,17.212523
United States,USA,2007,16.766245
United States,USA,2008,16.671476
United States,USA,2009,16.438688
United States,USA,2010,16.150192
United States,USA,2011,15.876373
United States,USA,2012,15.673663
United States,USA,2013,15.280628
United States,USA,2014,15.122039
United States,USA,2015,14.961631
United States,USA,2016,14.73751
United States,USA,2017,14.562666
United States,USA,2018,14.417511
United States,USA,2019,14.207451
United States,USA,2020,13.860651
United States,USA,2021,13.585206
United States,USA,2022,13.322111
Uruguay,URY,1955,23.530167
Uruguay,URY,1956,21.164206
Uruguay,URY,1957,22.519268
Uruguay,URY,1958,24.852335
Uruguay,URY,1959,23.063612
Uruguay,URY,1960,24.610788
Uruguay,URY,1963,22.123217
Uruguay,URY,1964,24.155787
Uruguay,URY,1965,24.388474
Uruguay,URY,1966,21.631857
Uruguay,URY,1967,26.835268
Uruguay,URY,1968,25.81056
Uruguay,URY,1969,27.9929
Uruguay,URY,1970,26.78659
