Entity,Code,Year,"Age-standardized deaths that are from malignant neoplasms per 100,000 people, in both sexes aged all ages"
Sweden,SWE,1951,129.20607
Sweden,SWE,1952,133.4918
Sweden,SWE,1953,133.4437
Sweden,SWE,1954,128.26355
Sweden,SWE,1955,131.15996
Sweden,SWE,1956,132.36748
Sweden,SWE,1957,132.66446
Sweden,SWE,1958,134.15364
Sweden,SWE,1959,136.14606
Sweden,SWE,1960,138.7652
Sweden,SWE,1961,136.29262
Sweden,SWE,1962,139.19252
Sweden,SWE,1963,137.9424
Sweden,SWE,1964,136.64442
Sweden,SWE,1965,132.58963
Sweden,SWE,1966,132.71562
Sweden,SWE,1967,132.43854
Sweden,SWE,1968,133.6861
Sweden,SWE,1969,137.63614
Sweden,SWE,1970,136.34593
Sweden,SWE,1971,143.01253
Sweden,SWE,1972,147.64656
Sweden,SWE,1973,146.32875
Sweden,SWE,1974,148.09462
Sweden,SWE,1975,147.9565
Sweden,SWE,1976,146.09909
Sweden,SWE,1977,146.07726
Sweden,SWE,1978,144.79506
Sweden,SWE,1979,143.86005
Sweden,SWE,1980,141.42126
Sweden,SWE,1981,133.84715
Sweden,SWE,1982,132.0518
Sweden,SWE,1983,129.25822
Sweden,SWE,1984,129.54976
Sweden,SWE,1985,130.2737
Sweden,SWE,1986,126.80805
Sweden,SWE,1987,127.4017
Sweden,SWE,1988,129.74373
Sweden,SWE,1989,126.579865
Sweden,SWE,1990,127.527695
Sweden,SWE,1991,127.22694
Sweden,SWE,1992,126.01808
Sweden,SWE,1993,125.47446
Sweden,SWE,1994,122.34891
Sweden,SWE,1995,123.4738
Sweden,SWE,1996,122.57353
Sweden,SWE,1997,124.13708
Sweden,SWE,1998,121.746315
Sweden,SWE,1999,120.73271
Sweden,SWE,2000,120.147064
Sweden,SWE,2001,120.55032
Sweden,SWE,2002,118.18437
Sweden,SWE,2003,118.914375
Sweden,SWE,2004,118.86846
Sweden,SWE,2005,117.79451
Sweden,SWE,2006,116.29833
Sweden,SWE,2007,113.67451
Sweden,SWE,2008,112.030235
Sweden,SWE,2009,110.519325
Sweden,SWE,2010,107.43476
Sweden,SWE,2011,106.5414
Sweden,SWE,2012,106.31364
Sweden,SWE,2013,105.18007
Sweden,SWE,2014,104.07742
Sweden,SWE,2015,103.28113
Sweden,SWE,2016,100.2047
Sweden,SWE,2017,100.268875
Sweden,SWE,2018,96.34765
Sweden,SWE,2019,94.47089
Sweden,SWE,2020,92.60232
Sweden,SWE,2021,88.990524
Sweden,SWE,2022,87.73611
Sweden,SWE,2023,86.60166
Switzerland,CHE,1951,170.67859
Switzerland,CHE,1952,165.5417
Switzerland,CHE,1953,167.31429
Switzerland,CHE,1954,163.63263
Switzerland,CHE,1955,163.28775
Switzerland,CHE,1956,163.63501
Switzerland,CHE,1957,162.98201
Switzerland,CHE,1958,162.7818
Switzerland,CHE,1959,163.13972
Switzerland,CHE,1960,157.99953
Switzerland,CHE,1961,159.36136
Switzerland,CHE,1962,158.44843
Switzerland,CHE,1963,157.65724
Switzerland,CHE,1964,157.42314
Switzerland,CHE,1965,157.94408
Switzerland,CHE,1966,155.05263
Switzerland,CHE,1967,158.7452
Switzerland,CHE,1968,157.69286
Switzerland,CHE,1969,158.65912
Switzerland,CHE,1970,157.67073
Switzerland,CHE,1971,161.39786
Switzerland,CHE,1972,159.54826
Switzerland,CHE,1973,161.09079
Switzerland,CHE,1974,154.79677
Switzerland,CHE,1975,156.11801
Switzerland,CHE,1976,155.90611
Switzerland,CHE,1977,154.42215
Switzerland,CHE,1978,154.02998
Switzerland,CHE,1979,151.41133
Switzerland,CHE,1980,150.48729
Switzerland,CHE,1981,157.13994
Switzerland,CHE,1982,155.08446
Switzerland,CHE,1983,156.56796
Switzerland,CHE,1984,154.01682
Switzerland,CHE,1985,156.30266
Switzerland,CHE,1986,152.0273
Switzerland,CHE,1987,150.90018
Switzerland,CHE,1988,149.97829
Switzerland,CHE,1989,147.87408
Switzerland,CHE,1990,147.66594
Switzerland,CHE,1991,147.53
Switzerland,CHE,1992,145.58752
Switzerland,CHE,1993,142.18929
Switzerland,CHE,1994,139.25497
Switzerland,CHE,1995,130.7292
Switzerland,CHE,1996,126.25478
Switzerland,CHE,1997,125.55086
Switzerland,CHE,1998,123.589066
Switzerland,CHE,1999,120.73274
Switzerland,CHE,2000,123.43791
Switzerland,CHE,2001,120.26303
Switzerland,CHE,2002,115.44551
Switzerland,CHE,2003,115.869026
Switzerland,CHE,2004,114.02333
Switzerland,CHE,2005,111.683624
Switzerland,CHE,2006,110.84012
Switzerland,CHE,2007,111.45645
Switzerland,CHE,2008,107.93051
Switzerland,CHE,2009,106.60698
Switzerland,CHE,2010,105.22289
Switzerland,CHE,2011,104.51402
Switzerland,CHE,2012,102.093544
Switzerland,CHE,2013,100.702385
Switzerland,CHE,2014,98.81
Switzerland,CHE,2015,99.40372
Switzerland,CHE,2016,96.50522
Switzerland,CHE,2017,94.43297
Switzerland,CHE,2018,93.50166
Switzerland,CHE,2019,89.43811
Switzerland,CHE,2020,85.159
Switzerland,CHE,2021,83.0821
Switzerland,CHE,2022,82.60481
Switzerland,CHE,2023,79.036644
Syria,SYR,1998,24.44797
Syria,SYR,1999,34.633442
Syria,SYR,2000,31.25397
Syria,SYR,2001,23.986595
Syria,SYR,2002,24.814062
Syria,SYR,2003,27.100353
Syria,SYR,2004,29.886486
Syria,SYR,2005,25.301632
Syria,SYR,2006,24.5561
Syria,SYR,2007,26.135336
Syria,SYR,2008,32.712337
Syria,SYR,2009,31.315023
Syria,SYR,2010,38.014652
Tajikistan,TJK,1981,85.984344
Tajikistan,TJK,1982,84.40715
Tajikistan,TJK,1985,91.74091
Tajikistan,TJK,1986,91.01879
Tajikistan,TJK,1987,93.24878
Tajikistan,TJK,1988,91.815285
Tajikistan,TJK,1989,94.608765
Tajikistan,TJK,1990,89.870224
Tajikistan,TJK,1991,87.70954
Tajikistan,TJK,1992,78.7468
Tajikistan,TJK,1993,76.25124
Tajikistan,TJK,1994,64.41723
Tajikistan,TJK,1995,52.356686
Tajikistan,TJK,1996,51.220074
Tajikistan,TJK,1997,53.38142
Tajikistan,TJK,1998,52.97425
Tajikistan,TJK,1999,60.2133
Tajikistan,TJK,2000,52.564743
Tajikistan,TJK,2001,54.854095
Tajikistan,TJK,2002,64.490524
Tajikistan,TJK,2003,60.67464
Tajikistan,TJK,2004,59.367325
Tajikistan,TJK,2005,63.14578
Tajikistan,TJK,2016,58.750053
Tajikistan,TJK,2017,53.592625
Tajikistan,TJK,2018,52.788734
Tajikistan,TJK,2019,56.71567
Tajikistan,TJK,2020,58.47863
Tajikistan,TJK,2021,52.13045
Tajikistan,TJK,2022,45.88819
Thailand,THA,1969,20.953903
Thailand,THA,1970,20.14748
Thailand,THA,1971,19.295916
Thailand,THA,1972,21.365322
Thailand,THA,1973,25.99314
Thailand,THA,1974,27.323673
Thailand,THA,1975,30.218721
Thailand,THA,1976,22.884218
Thailand,THA,1977,28.153732
Thailand,THA,1978,30.208511
Thailand,THA,1979,34.774906
Thailand,THA,1980,40.62822
Thailand,THA,1981,39.5793
Thailand,THA,1982,41.377983
Thailand,THA,1983,41.991264
Thailand,THA,1984,40.311676
Thailand,THA,1985,41.184086
Thailand,THA,1986,41.653297
Thailand,THA,1987,46.211723
Thailand,THA,1990,53.872417
Thailand,THA,1991,55.01669
Thailand,THA,1992,56.951237
Thailand,THA,1994,66.948906
Thailand,THA,1995,61.024654
Thailand,THA,1996,56.699226
Thailand,THA,1997,48.9382
Thailand,THA,1998,54.230003
Thailand,THA,1999,63.673374
Thailand,THA,2000,68.13674
Thailand,THA,2002,79.78795
Thailand,THA,2003,80.48435
Thailand,THA,2004,78.73538
Thailand,THA,2005,76.07113
Thailand,THA,2006,75.84438
Thailand,THA,2007,84.602974
Thailand,THA,2008,86.09503
Thailand,THA,2009,84.99829
Thailand,THA,2010,85.39224
Thailand,THA,2011,86.804634
Thailand,THA,2012,87.36393
Thailand,THA,2013,89.67551
Thailand,THA,2014,89.645996
Thailand,THA,2015,91.09088
Thailand,THA,2016,91.91514
Thailand,THA,2017,89.47688
Thailand,THA,2018,89.03203
Thailand,THA,2019,89.794846
Thailand,THA,2021,84.375854
Thailand,THA,2023,84.412125
Trinidad and Tobago,TTO,1951,101.029755
Trinidad and Tobago,TTO,1952,106.43493
Trinidad and Tobago,TTO,1953,101.45696
Trinidad and Tobago,TTO,1954,106.272
Trinidad and Tobago,TTO,1955,119.48501
Trinidad and Tobago,TTO,1956,110.291275
Trinidad and Tobago,TTO,1957,112.85107
Trinidad and Tobago,TTO,1958,112.13935
Trinidad and Tobago,TTO,1960,100.612045
Trinidad and Tobago,TTO,1961,104.76182
Trinidad and Tobago,TTO,1962,117.200386
Trinidad and Tobago,TTO,1963,117.70315
Trinidad and Tobago,TTO,1966,121.76367
Trinidad and Tobago,TTO,1967,133.53787
Trinidad and Tobago,TTO,1968,138.79689
Trinidad and Tobago,TTO,1970,132.25545
Trinidad and Tobago,TTO,1971,120.57119
Trinidad and Tobago,TTO,1972,119.753136
Trinidad and Tobago,TTO,1973,114.79815
Trinidad and Tobago,TTO,1974,117.66499
Trinidad and Tobago,TTO,1975,118.46536
Trinidad and Tobago,TTO,1976,107.5012
Trinidad and Tobago,TTO,1977,103.391045
Trinidad and Tobago,TTO,1978,104.32283
Trinidad and Tobago,TTO,1979,100.38029
Trinidad and Tobago,TTO,1980,114.37578
Trinidad and Tobago,TTO,1981,111.291016
Trinidad and Tobago,TTO,1982,112.13029
Trinidad and Tobago,TTO,1983,118.37132
Trinidad and Tobago,TTO,1984,121.12057
Trinidad and Tobago,TTO,1985,113.20945
Trinidad and Tobago,TTO,1986,126.52883
Trinidad and Tobago,TTO,1987,128.7499
Trinidad and Tobago,TTO,1988,127.92807
Trinidad and Tobago,TTO,1989,122.2163
Trinidad and Tobago,TTO,1990,118.253624
Trinidad and Tobago,TTO,1991,120.53057
Trinidad and Tobago,TTO,1992,113.33983
Trinidad and Tobago,TTO,1993,111.45833
Trinidad and Tobago,TTO,1994,119.23479
Trinidad and Tobago,TTO,1995,129.53311
Trinidad and Tobago,TTO,1996,125.80135
Trinidad and Tobago,TTO,1997,126.01222
Trinidad and Tobago,TTO,1998,119.54416
Trinidad and Tobago,TTO,1999,121.52324
Trinidad and Tobago,TTO,2000,113.77326
Trinidad and Tobago,TTO,2001,111.01107
Trinidad and Tobago,TTO,2002,114.217735
Trinidad and Tobago,TTO,2003,115.390015
Trinidad and Tobago,TTO,2004,114.40007
Trinidad and Tobago,TTO,2005,113.07017
Trinidad and Tobago,TTO,2006,106.27151
Trinidad and Tobago,TTO,2007,109.89322
Trinidad and Tobago,TTO,2008,108.10322
Trinidad and Tobago,TTO,2009,102.651634
Trinidad and Tobago,TTO,2010,113.81666
Trinidad and Tobago,TTO,2011,106.57938
Trinidad and Tobago,TTO,2012,103.43129
Trinidad and Tobago,TTO,2013,99.583206
Trinidad and Tobago,TTO,2014,108.47952
Trinidad and Tobago,TTO,2015,102.975876
Trinidad and Tobago,TTO,2016,110.5308
Trinidad and Tobago,TTO,2017,108.262596
Trinidad and Tobago,TTO,2018,108.263695
Trinidad and Tobago,TTO,2019,111.26486
Trinidad and Tobago,TTO,2020,100.30254
Turkey,TUR,2009,91.53429
Turkey,TUR,2010,94.412
Turkey,TUR,2011,95.90197
Turkey,TUR,2012,95.388985
Turkey,TUR,2013,101.65494
Turkey,TUR,2014,100.38087
Turkey,TUR,2015,97.84727
Turkey,TUR,2016,97.59334
Turkey,TUR,2017,95.12732
Turkey,TUR,2018,92.03906
Turkey,TUR,2019,85.998985
Turkey,TUR,2020,82.80094
Turkey,TUR,2021,80.21318
Turkey,TUR,2022,75.458626
Turkey,TUR,2023,75.61883
Turkmenistan,TKM,1981,138.87106
Turkmenistan,TKM,1982,124.42991
Turkmenistan,TKM,1985,126.61476
Turkmenistan,TKM,1986,128.43309
Turkmenistan,TKM,1987,124.06891
Turkmenistan,TKM,1988,124.60441
Turkmenistan,TKM,1989,118.35318
Turkmenistan,TKM,1990,113.05606
Turkmenistan,TKM,1991,112.309395
Turkmenistan,TKM,1992,108.46171
Turkmenistan,TKM,1993,112.738495
Turkmenistan,TKM,1994,102.95452
Turkmenistan,TKM,1995,88.007385
Turkmenistan,TKM,1996,89.778336
Turkmenistan,TKM,1997,82.7289
Turkmenistan,TKM,1998,76.80657
Turkmenistan,TKM,1999,44.154053
Turkmenistan,TKM,2000,69.066895
Turkmenistan,TKM,2001,67.63727
Turkmenistan,TKM,2002,66.64189
Turkmenistan,TKM,2003,62.863216
Turkmenistan,TKM,2004,64.68748
Turkmenistan,TKM,2005,61.40269
Turkmenistan,TKM,2006,61.147053
Turkmenistan,TKM,2007,64.016945
Turkmenistan,TKM,2008,61.52063
Turkmenistan,TKM,2009,71.6068
Turkmenistan,TKM,2010,77.044365
Turkmenistan,TKM,2011,70.67278
Turkmenistan,TKM,2012,69.50223
Turkmenistan,TKM,2013,65.928955
Turkmenistan,TKM,2014,66.064186
Turkmenistan,TKM,2015,66.8374
Ukraine,UKR,1981,121.635124
Ukraine,UKR,1982,123.96695
Ukraine,UKR,1985,129.179
Ukraine,UKR,1986,133.59215
Ukraine,UKR,1987,137.18062
Ukraine,UKR,1988,139.91904
Ukraine,UKR,1989,142.98271
Ukraine,UKR,1990,144.57784
Ukraine,UKR,1991,147.73329
Ukraine,UKR,1992,147.52791
Ukraine,UKR,1993,145.29382
Ukraine,UKR,1994,145.56479
Ukraine,UKR,1995,143.30275
Ukraine,UKR,1996,138.84421
Ukraine,UKR,1997,136.6499
Ukraine,UKR,1998,135.90343
Ukraine,UKR,1999,136.57465
Ukraine,UKR,2000,135.5386
Ukraine,UKR,2001,132.32782
Ukraine,UKR,2002,130.75339
Ukraine,UKR,2003,128.6997
Ukraine,UKR,2004,127.54534
Ukraine,UKR,2005,127.235466
Ukraine,UKR,2006,125.0557
Ukraine,UKR,2007,124.190704
Ukraine,UKR,2008,122.89712
Ukraine,UKR,2009,122.32183
Ukraine,UKR,2010,122.05104
Ukraine,UKR,2011,121.391174
Ukraine,UKR,2012,125.505455
Ukraine,UKR,2014,118.958374
Ukraine,UKR,2015,112.40626
Ukraine,UKR,2017,109.0031
Ukraine,UKR,2018,108.1184
Ukraine,UKR,2019,106.76898
United Arab Emirates,ARE,2018,48.993614
United Arab Emirates,ARE,2019,38.510544
United Arab Emirates,ARE,2020,38.871925
United Arab Emirates,ARE,2023,43.046017
United Kingdom,GBR,1950,157.27017
United Kingdom,GBR,1951,156.8317
United Kingdom,GBR,1952,157.59587
United Kingdom,GBR,1953,156.57422
United Kingdom,GBR,1954,158.21255
United Kingdom,GBR,1955,158.47493
United Kingdom,GBR,1956,158.96487
United Kingdom,GBR,1957,158.4167
United Kingdom,GBR,1958,159.73636
United Kingdom,GBR,1959,160.2637
United Kingdom,GBR,1960,160.25688
United Kingdom,GBR,1961,160.09996
United Kingdom,GBR,1962,161.05467
United Kingdom,GBR,1963,161.3545
United Kingdom,GBR,1964,162.4152
United Kingdom,GBR,1965,162.85732
United Kingdom,GBR,1966,163.61678
United Kingdom,GBR,1967,163.99289
United Kingdom,GBR,1968,166.82191
United Kingdom,GBR,1969,167.9473
United Kingdom,GBR,1970,167.58553
United Kingdom,GBR,1971,166.66495
United Kingdom,GBR,1972,167.56357
United Kingdom,GBR,1973,168.0328
United Kingdom,GBR,1974,168.78804
United Kingdom,GBR,1975,167.82785
United Kingdom,GBR,1976,170.59984
United Kingdom,GBR,1977,168.81918
United Kingdom,GBR,1978,170.20354
United Kingdom,GBR,1979,170.4813
United Kingdom,GBR,1980,169.55959
United Kingdom,GBR,1981,166.6462
United Kingdom,GBR,1982,166.69409
United Kingdom,GBR,1983,168.41241
United Kingdom,GBR,1984,173.01459
United Kingdom,GBR,1985,172.43658
United Kingdom,GBR,1986,170.47897
United Kingdom,GBR,1987,170.61792
United Kingdom,GBR,1988,171.51552
United Kingdom,GBR,1989,170.94792
United Kingdom,GBR,1990,168.82921
United Kingdom,GBR,1991,167.45244
United Kingdom,GBR,1992,166.68095
United Kingdom,GBR,1993,162.85098
United Kingdom,GBR,1994,160.51663
United Kingdom,GBR,1995,158.056
United Kingdom,GBR,1996,155.26538
United Kingdom,GBR,1997,151.5354
United Kingdom,GBR,1998,150.77625
United Kingdom,GBR,1999,147.34549
United Kingdom,GBR,2000,144.53355
United Kingdom,GBR,2001,146.43669
United Kingdom,GBR,2002,145.14964
United Kingdom,GBR,2003,142.45438
United Kingdom,GBR,2004,139.94664
United Kingdom,GBR,2005,138.00128
United Kingdom,GBR,2006,137.00809
United Kingdom,GBR,2007,135.89929
United Kingdom,GBR,2008,134.27702
United Kingdom,GBR,2009,131.5915
United Kingdom,GBR,2010,130.03084
United Kingdom,GBR,2011,129.06073
United Kingdom,GBR,2012,128.6588
United Kingdom,GBR,2013,126.25813
United Kingdom,GBR,2014,124.72168
United Kingdom,GBR,2015,123.351006
United Kingdom,GBR,2016,122.72516
United Kingdom,GBR,2017,119.9948
United Kingdom,GBR,2018,121.38994
United Kingdom,GBR,2019,116.20921
United Kingdom,GBR,2020,114.84977
United Kingdom,GBR,2021,109.75107
United States,USA,1950,141.0546
United States,USA,1951,139.72354
United States,USA,1952,141.27036
United States,USA,1953,141.49948
United States,USA,1954,141.22122
United States,USA,1955,141.21388
United States,USA,1956,141.89107
United States,USA,1957,141.8789
United States,USA,1958,139.66469
United States,USA,1959,139.58078
United States,USA,1960,141.07108
United States,USA,1961,140.59435
United States,USA,1962,140.62996
United States,USA,1963,141.70555
United States,USA,1964,141.33353
United States,USA,1965,142.72743
United States,USA,1966,143.30132
United States,USA,1967,144.12642
United States,USA,1968,145.27016
United States,USA,1969,144.89545
United States,USA,1970,145.7533
United States,USA,1971,144.85208
United States,USA,1972,145.94026
United States,USA,1973,145.90549
United States,USA,1974,147.16289
United States,USA,1975,144.70374
United States,USA,1976,146.18571
United States,USA,1977,146.74261
United States,USA,1978,147.53032
United States,USA,1979,146.68095
United States,USA,1980,148.34332
United States,USA,1981,147.61397
United States,USA,1982,148.82741
United States,USA,1983,149.93874
United States,USA,1984,150.07083
United States,USA,1985,150.20029
United States,USA,1986,150.06197
United States,USA,1987,149.79605
United States,USA,1988,149.76562
United States,USA,1989,150.33247
United States,USA,1990,152.73228
United States,USA,1991,152.13118
United States,USA,1992,150.85713
United States,USA,1993,150.61853
United States,USA,1994,149.48247
United States,USA,1995,148.0002
United States,USA,1996,145.92844
United States,USA,1997,143.40282
United States,USA,1998,141.01329
United States,USA,1999,140.67679
United States,USA,2000,137.92169
United States,USA,2001,135.46497
United States,USA,2002,133.66238
United States,USA,2003,131.21318
United States,USA,2004,128.24155
United States,USA,2005,126.78566
United States,USA,2006,124.679344
United States,USA,2007,122.715294
United States,USA,2008,121.69535
United States,USA,2009,119.54206
United States,USA,2010,118.069984
United States,USA,2011,115.7902
United States,USA,2012,114.47089
United States,USA,2013,112.31933
United States,USA,2014,111.020515
United States,USA,2015,109.13923
United States,USA,2016,106.98014
United States,USA,2017,104.64722
United States,USA,2018,102.31732
United States,USA,2019,99.95339
United States,USA,2020,98.2412
United States,USA,2021,96.65301
United States,USA,2022,95.179115
Uruguay,URY,1955,170.16858
Uruguay,URY,1956,172.42897
Uruguay,URY,1957,175.90439
Uruguay,URY,1958,176.34668
Uruguay,URY,1959,180.86578
Uruguay,URY,1960,181.6414
Uruguay,URY,1963,187.21397
Uruguay,URY,1964,187.50212
Uruguay,URY,1965,187.51234
Uruguay,URY,1966,189.61589
Uruguay,URY,1967,196.19875
Uruguay,URY,1968,193.00797
Uruguay,URY,1969,198.12996
Uruguay,URY,1970,197.26001
Uruguay,URY,1971,199.31718
Uruguay,URY,1972,196.66225
Uruguay,URY,1973,184.09451
Uruguay,URY,1974,198.06482
Uruguay,URY,1975,176.36183
Uruguay,URY,1976,180.18834
Uruguay,URY,1977,178.60283
Uruguay,URY,1978,183.313
Uruguay,URY,1980,173.63196
Uruguay,URY,1981,179.30247
Uruguay,URY,1982,173.38113
Uruguay,URY,1983,175.44994
Uruguay,URY,1984,174.83437
Uruguay,URY,1985,176.44566
Uruguay,URY,1986,180.15443
Uruguay,URY,1987,178.83472
Uruguay,URY,1988,184.37524
Uruguay,URY,1989,181.0827
Uruguay,URY,1990,174.32668
Uruguay,URY,1993,164.70598
Uruguay,URY,1994,164.37082
Uruguay,URY,1995,165.42085
Uruguay,URY,1996,163.34764
Uruguay,URY,1997,164.92613
Uruguay,URY,1998,161.05905
Uruguay,URY,1999,155.64397
Uruguay,URY,2000,158.4992
Uruguay,URY,2001,153.45169
Uruguay,URY,2002,156.19969
Uruguay,URY,2003,155.1432
Uruguay,URY,2004,151.00648
Uruguay,URY,2005,150.89342
Uruguay,URY,2006,147.62813
Uruguay,URY,2007,148.63838
Uruguay,URY,2008,146.71657
Uruguay,URY,2009,141.16881
Uruguay,URY,2010,142.30286
Uruguay,URY,2012,139.12599
Uruguay,URY,2013,140.08711
Uruguay,URY,2014,141.53122
Uruguay,URY,2015,141.32515
Uruguay,URY,2016,142.64745
Uruguay,URY,2017,132.73036
Uruguay,URY,2018,136.34517
Uruguay,URY,2019,139.82904
Uruguay,URY,2020,135.77309
Uruguay,URY,2021,135.38779
Uruguay,URY,2022,129.69125
Uzbekistan,UZB,1981,91.41613
Uzbekistan,UZB,1982,93.53417
Uzbekistan,UZB,1985,94.38225
Uzbekistan,UZB,1986,102.036896
Uzbekistan,UZB,1987,103.39068
Uzbekistan,UZB,1988,97.96826
Uzbekistan,UZB,1989,96.229385
Uzbekistan,UZB,1990,93.52593
Uzbekistan,UZB,1991,92.87782
Uzbekistan,UZB,1992,87.60135
Uzbekistan,UZB,1993,83.99438
Uzbekistan,UZB,1994,78.90768
Uzbekistan,UZB,1995,76.464905
Uzbekistan,UZB,1996,74.9225
Uzbekistan,UZB,1997,69.26492
Uzbekistan,UZB,1998,68.49923
Uzbekistan,UZB,1999,67.337524
Uzbekistan,UZB,2000,66.82477
Uzbekistan,UZB,2001,63.62855
Uzbekistan,UZB,2002,62.74152
Uzbekistan,UZB,2003,62.062634
Uzbekistan,UZB,2004,60.507584
Uzbekistan,UZB,2005,61.146847
Uzbekistan,UZB,2009,55.939655
Uzbekistan,UZB,2010,54.712673
Uzbekistan,UZB,2011,56.243454
Uzbekistan,UZB,2012,55.083675
Uzbekistan,UZB,2013,54.930206
Uzbekistan,UZB,2014,56.90667
Uzbekistan,UZB,2015,59.43613
Uzbekistan,UZB,2016,61.265884
Uzbekistan,UZB,2017,63.107437
Uzbekistan,UZB,2018,59.974228
Uzbekistan,UZB,2019,59.34124
Uzbekistan,UZB,2020,54.54082
Uzbekistan,UZB,2021,48.505955
Uzbekistan,UZB,2022,51.211666
Uzbekistan,UZB,2023,53.361526
Venezuela,VEN,1955,108.912254
Venezuela,VEN,1956,110.48168
Venezuela,VEN,1957,112.55156
Venezuela,VEN,1958,111.06235
Venezuela,VEN,1959,109.81147
Venezuela,VEN,1960,114.72281
Venezuela,VEN,1961,115.21549
Venezuela,VEN,1962,117.53248
Venezuela,VEN,1963,119.46256
Venezuela,VEN,1964,119.94586
Venezuela,VEN,1965,116.33385
Venezuela,VEN,1966,118.34996
Venezuela,VEN,1967,120.6475
Venezuela,VEN,1968,122.94646
Venezuela,VEN,1969,121.90694
Venezuela,VEN,1970,121.313385
Venezuela,VEN,1971,114.954666
Venezuela,VEN,1972,114.786705
Venezuela,VEN,1973,117.02934
Venezuela,VEN,1974,113.61784
Venezuela,VEN,1975,118.67289
Venezuela,VEN,1976,121.68714
Venezuela,VEN,1977,116.7283
Venezuela,VEN,1978,117.70548
Venezuela,VEN,1979,105.91259
Venezuela,VEN,1980,107.8223
Venezuela,VEN,1981,102.9279
Venezuela,VEN,1982,101.15857
Venezuela,VEN,1983,113.7777
Venezuela,VEN,1985,96.95856
Venezuela,VEN,1986,97.16133
Venezuela,VEN,1987,105.30147
Venezuela,VEN,1988,103.01878
Venezuela,VEN,1989,97.98375
Venezuela,VEN,1990,113.503876
Venezuela,VEN,1992,111.47749
Venezuela,VEN,1993,107.59009
Venezuela,VEN,1994,111.46898
Venezuela,VEN,1996,104.35131
Venezuela,VEN,1997,103.35521
Venezuela,VEN,1998,101.25614
Venezuela,VEN,1999,102.69668
Venezuela,VEN,2000,101.46598
Venezuela,VEN,2001,100.622955
Venezuela,VEN,2002,101.069885
Venezuela,VEN,2003,102.6815
Venezuela,VEN,2004,100.774284
Venezuela,VEN,2005,100.99654
Venezuela,VEN,2006,99.18476
Venezuela,VEN,2007,99.75728
Venezuela,VEN,2008,99.108055
Venezuela,VEN,2009,98.03909
Venezuela,VEN,2010,99.14793
Venezuela,VEN,2011,100.34816
Venezuela,VEN,2012,98.58492
Venezuela,VEN,2013,96.55711
Venezuela,VEN,2014,98.28426
Venezuela,VEN,2015,96.91189
Venezuela,VEN,2016,99.315125
